2.550572993167193303e+01,-2.074308127205943464e+01,-1.687836675859949054e+01
2.512326730330336844e+01,-1.935940046830086203e+01,-1.608542932650824397e+01
2.650258759360228922e+01,-1.944395107392063338e+01,-1.696856393225022686e+01
2.688505022197085026e+01,-2.082763187767920243e+01,-1.776150136434146631e+01
2.588819256004049407e+01,-2.212676207581800369e+01,-1.767130419069073000e+01
2.450887226974157684e+01,-2.204221147019823590e+01,-1.678816958494875422e+01
2.412640964137301225e+01,-2.065853066643966685e+01,-1.599523215285750766e+01
2.400763953561899555e+01,-1.847517356167575642e+01,-1.504241474875927764e+01
2.530508860566833818e+01,-1.775111506141945839e+01,-1.554935161470978144e+01
2.664850218551499950e+01,-1.771247996291916849e+01,-1.636074983375667102e+01
2.773012041390481031e+01,-1.836811910163789463e+01,-1.729072785232487419e+01
2.830215758962637551e+01,-1.956783345220335590e+01,-1.812623891381050356e+01
2.823356688951716009e+01,-2.103678291502624376e+01,-1.867587750302699234e+01
2.754006161636464256e+01,-2.243844887093392870e+01,-1.881372804304791657e+01
2.638051547060352320e+01,-2.345172654133389756e+01,-1.850821063643357789e+01
2.502056650018175077e+01,-2.384448622325720990e+01,-1.782931563915543904e+01
2.377176262506119642e+01,-2.352675140684250010e+01,-1.693256971351827289e+01
2.292018976331384295e+01,-2.257131130941077046e+01,-1.602340654412564191e+01
2.266093299500048985e+01,-2.119704574298222965e+01,-1.531010445648144369e+01
2.305338492135897255e+01,-1.971878238713021503e+01,-1.495607236264293505e+01
2.298808298887240653e+01,-1.759322437214859036e+01,-1.405945644049847942e+01
2.424537337104392520e+01,-1.665158142621560344e+01,-1.445400491441413493e+01
2.563924294300648299e+01,-1.615331597474110126e+01,-1.511127061199717403e+01
2.701864430852312182e+01,-1.615242281077742348e+01,-1.596002859638640459e+01
2.823409792602263835e+01,-1.664899872249890933e+01,-1.690830277013618144e+01
2.915389053634290306e+01,-1.758923200470137616e+01,-1.785333291253089172e+01
2.967834833810285389e+01,-1.887123379203562124e+01,-1.869271034398853715e+01
2.975063819068055082e+01,-2.035607929853668097e+01,-1.933547549552790912e+01
2.936292636685654855e+01,-2.188286247382325556e+01,-1.971197478945076753e+01
2.855722745871099733e+01,-2.328613267037117751e+01,-1.978140868527212959e+01
2.742085144464809687e+01,-2.441382378840392420e+01,-1.953625294300182347e+01
2.607694229848220502e+01,-2.514373299735207468e+01,-1.900307399129814456e+01
2.467113342909932427e+01,-2.539676330871779086e+01,-1.823965004270200296e+01
2.335576604086922359e+01,-2.514549496209479074e+01,-1.732870992778688546e+01
2.227338060033456557e+01,-2.441715678166978165e+01,-1.636896814269605471e+01
2.154127036491784963e+01,-2.329067551062311026e+01,-1.546442760177228237e+01
2.123877083848722336e+01,-2.188812287383053601e+01,-1.471310930801726968e+01
2.139866253849520916e+01,-2.036148721233499614e+01,-1.419643025646384871e+01
2.200361871827058025e+01,-1.887620318825249655e+01,-1.397038063944933839e+01
2.196890676489729444e+01,-1.672778627989312028e+01,-1.308338480701520723e+01
2.319065352537613478e+01,-1.567748852304276141e+01,-1.341227510745662954e+01
2.455786505071797521e+01,-1.494548058856005923e+01,-1.395895269373275127e+01
2.598463441253332817e+01,-1.457775722710543320e+01,-1.468906780255831990e+01
2.738131244452869595e+01,-1.459742384987099939e+01,-1.555674461647029716e+01
2.866014072933129953e+01,-1.500324473061961861e+01,-1.650746381015848385e+01
2.974076578260556758e+01,-1.576972065090905595e+01,-1.748148820018284511e+01
3.055528795799332897e+01,-1.684869110976628193e+01,-1.841761625190702389e+01
3.105252783161195040e+01,-1.817236042508552529e+01,-1.925702759700304156e+01
3.120124199348165561e+01,-1.965755758567005884e+01,-1.994697893351954576e+01
3.099208618587973163e+01,-2.121096219174729924e+01,-2.044411808151968302e+01
3.043820243741904363e+01,-2.273496811889488001e+01,-2.071720795998469100e+01
2.957439330105735564e+01,-2.413381646980842277e+01,-2.074908932749634261e+01
2.845493508170000396e+01,-2.531961245799563898e+01,-2.053775896048237115e+01
2.715016745634857287e+01,-2.621784816046615418e+01,-2.009649552312101406e+01
2.574207377350353809e+01,-2.677208412455390274e+01,-1.945302522003506596e+01
2.431912973786437959e+01,-2.694749566629797499e+01,-1.864777965688566752e+01
2.297074415641239398e+01,-2.673306103341205286e+01,-1.773135537389150684e+01
2.178164105424548680e+01,-2.614225394251577939e+01,-1.676133467912586639e+01
2.082653615248811718e+01,-2.521219697596666265e+01,-1.579866754032743970e+01
2.016544220474780857e+01,-2.400132903348323055e+01,-1.490384187426900908e+01
1.983989817509452536e+01,-2.258573340115248840e+01,-1.413308286848759110e+01
1.987035919217861490e+01,-2.105435715875034930e+01,-1.353482014596981386e+01
2.025491127826888160e+01,-1.950342230759479278e+01,-1.314664475382782882e+01
2.096939161151262354e+01,-1.803037978832329458e+01,-1.299294717955914535e+01
2.095024654949865450e+01,-1.586925412113289546e+01,-1.211041331318557468e+01
2.214525274358949503e+01,-1.475448095545317528e+01,-1.239686485451410292e+01
2.347783726859972475e+01,-1.388488179036597003e+01,-1.286678961035000057e+01
2.489344395750340411e+01,-1.329605811786352554e+01,-1.350094880597553981e+01
2.633411770613009395e+01,-1.301211644828192249e+01,-1.427337988941125957e+01
2.774087716193903219e+01,-1.304468138693557044e+01,-1.515245944134450085e+01
2.905612942752218686e+01,-1.339241972140977133e+01,-1.610219784163166423e+01
3.022602792059100807e+01,-1.404109500343363059e+01,-1.708371268857547065e+01
3.120267685938201652e+01,-1.496415039074497777e+01,-1.805682064901893469e+01
3.194609212158973222e+01,-1.612379588733288571e+01,-1.898168256872617832e+01
3.242583819903179432e+01,-1.747255547031448941e+01,-1.982043449203771246e+01
3.262227423092993206e+01,-1.895521076388998694e+01,-2.053873781666400689e+01
3.252735810305800612e+01,-2.051106168613581104e+01,-2.110718512009780667e+01
3.214497569284325351e+01,-2.207641151749049868e+01,-2.150250410294680492e+01
3.149078178108788961e+01,-2.358717465193757690e+01,-2.170851035960514608e+01
3.059155914340370686e+01,-2.498150026924566447e+01,-2.171676996972055207e+01
2.948412206023166249e+01,-2.620230451481586087e+01,-2.152694478388441368e+01
2.821380913587515948e+01,-2.719960751939611754e+01,-2.114680626750839210e+01
2.683262713071277972e+01,-2.793257958080078396e+01,-2.059191733611728736e+01
2.539712179831787253e+01,-2.837121273671539967e+01,-1.988499520775894425e+01
2.396606289566338432e+01,-2.849754929419960447e+01,-1.905498135742816146e+01
2.259803814236628838e+01,-2.830641701974609248e+01,-1.813585664967998312e+01
2.134905463256263758e+01,-2.780564089112806769e+01,-1.716525015804217702e+01
2.027024589789313680e+01,-2.701572274188985645e+01,-1.618289862632382636e+01
1.940577849470979999e+01,-2.596900191387270240e+01,-1.522901964165487243e+01
